MARCA,AÑO,SUBMARCA,G/Km,Descripción,Venta/Contado,Compra/Lista,extra 1,,,extra 2,,,extra 3,,,extra 4,,,extra 5,,,extra 6,,,extra 7,,,extra 8,,,extra 9,,,extra 10,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLA,C,"4 pts. CLA200 CGI Sport, 1.6T, 156 HP, TA","174,600","151,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLA,C,"4 pts. CLA250 CGI Sport, 2.0T, 211 HP, TA","205,400","178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLA,C,"4 pts. CLA250 CGI Sport Edition, 2.0T, 211 HP, TA, f. bi-xenón","228,100","197,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK280 Coupé, TA","124,400","107,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK280 Convertible, TA","148,900","128,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK350 Coupé, TA","134,600","115,600","Añadir paq. (Audio 50HK, p. infrarrojos etc.,)","9,000","7,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK350 Convertible, TA","156,700","134,600","Añadir paq. (Audio 50HK, Thermoking etc.,)","5,400","4,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK500 Coupé, TA","167,500","143,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK500 Convertible, TA","184,700","158,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK 63 AMG Coupé, TA","219,100","187,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLK,E,"2 pts. CLK 63 AMG Convertible, TA","238,100","203,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase CLS,0,"4 pts. CLS450 CGI, V6 3.0l Mild Hybrid Biturbo, 367 HP, TA","1,440,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase CLS,0,"4 pts. CLS53 AMG, V6 3.0l Mild Hybrid Biturbo, 435 HP, TA","1,681,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase CLS,E,"4 pts. CLS450 CGI, V6 Biturbo, 367 HP, TA","937,500","815,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase CLS,E,"4 pts. CLS53 AMG, V8 Biturbo, 435 HP, TA","1,073,800","933,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase CLS,E,"4 pts. CLS400 CGI, V6 Biturbo, 333 HP, TA","762,700","662,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase CLS,E,"4 pts. CLS500 CGI, V8 Biturbo, 408 HP, TA","957,700","831,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase CLS,E,"4 pts. CLS63 AMG, V8 Biturbo, 425 HP, TA","1,409,000","1,219,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase CLS,E,"4 pts. CLS400 CGI, V6 Biturbo, 333 HP, TA","548,400","475,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase CLS,E,"4 pts. CLS500 CGI, V8 Biturbo, 408 HP, TA","708,500","614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase CLS,E,"4 pts. CLS63 AMG, V8 Biturbo, 425 HP, TA","1,178,200","1,018,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase CLS,E,"4 pts. CLS400 CGI, V6 Biturbo, 333 HP, TA","489,100","423,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase CLS,E,"4 pts. CLS500 CGI, V8 Biturbo, 408 HP, TA","634,300","548,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase CLS,E,"4 pts. CLS63 AMG, V8 Biturbo, 425 HP, TA","1,017,300","877,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase CLS,E,"4 pts. CLS400 CGI, V6 Biturbo, 333 HP, TA","439,100","380,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase CLS,E,"4 pts. CLS500 CGI, V8 Biturbo, 408 HP, TA","552,100","478,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase CLS,E,"4 pts. CLS350 CGI, V6, 306 HP, TA","383,000","331,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase CLS,E,"4 pts. CLS500 CGI, V8 Biturbo, 408 HP, TA","495,500","427,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase CLS,E,"4 pts. CLS63 AMG, V8 Biturbo, 425 HP, TA","676,700","581,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase CLS,E,"5 pts. CLS350 CGI Shooting Brake, V6, 306 HP, TA","399,400","344,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase CLS,E,"5 pts. CLS63 AMG Shooting Brake, V8, 557 HP, TA","712,400","612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLS,E,"4 pts. CLS350 CGI, TA","336,300","289,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLS,E,"4 pts. CLS500 CGI, Biturbo, TA","435,300","374,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase CLS,E,"4 pts. CLS63 AMG, Biturbo, TA","584,800","501,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2012,Clase CLS,E,"4 pts. CLS350 CGI, TA","301,000","258,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2012,Clase CLS,E,"4 pts. CLS500 CGI, Biturbo, TA","381,900","327,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2012,Clase CLS,E,"4 pts. CLS63 AMG, Biturbo, TA","524,900","448,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2011,Clase CLS,E,"4 pts. CLS350, TA","272,400","234,000",Añadir paq. Confort ,"9,300","7,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2011,Clase CLS,E,"4 pts. CLS500, TA","318,000","272,500",Añadir paq. Confort ,"9,300","7,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2011,Clase CLS,E,"4 pts. CLS63 AMG, TA","434,900","371,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2010,Clase CLS,E,"4 pts. CLS350, TA","242,900","208,000",Añadir paq. Confort ,"7,200","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2010,Clase CLS,E,"4 pts. CLS500, TA","271,800","231,900",Añadir paq. Confort ,"7,200","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2010,Clase CLS,E,"4 pts. CLS63 AMG, TA","375,700","319,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLS,E,"4 pts. CLS350, TA","188,100","161,000",Añadir paq. Confort ,"5,500","4,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLS,E,"4 pts. CLS500, TA","212,400","181,200",Añadir paq. Confort ,"5,500","4,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2009,Clase CLS,E,"4 pts. CLS63 AMG, TA","313,100","266,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E200 Avantgarde, TA","884,000",0,Añadir QCP,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E200 Exclusive, TA","899,000",0,Añadir QCP,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E300 Sport, TA",0,"1,040,000",Añadir QCP,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E450 Exclusive, TA","1,261,000",0,Añadir QCP,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E450 Sport, TA","1,310,000",0,Añadir QCP,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E53 AMG, V6 3.0 Biturbo Mild Hybrid, TA, GPS","1,461,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E63 AMG, Biturbo, TA, GPS",0,"2,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"4 pts. E63 S AMG, Biturbo, TA, GPS","2,316,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"2 pts. E300 CGI Coupé, TA","960,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"2 pts. E53 AMG Coupé, V6 3.0 Biturbo Mild Hybrid, TA","1,551,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"2 pts. E300 CGI Convertible, Biturbo, TA",0,"1,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2020,Clase E,0,"2 pts. E53 AMG Convertible, V6 3.0l Mild Hybrid Biturbo, TA",0,"1,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E200 Avantgarde, TA","582,400","509,100",Añadir QC,"11,400","9,500",Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E200 Exclusive, TA","593,600","518,900",Añadir QC,"11,400","9,500",Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E250 Avantgarde, TA","588,100","514,100",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E400 Exclusive, TA","700,700","612,500",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E400 Sport, TA","740,400","647,200",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E450 Exclusive, TA","857,600","749,700",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E450 Sport, TA","888,800","776,900",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E43 AMG, Biturbo, TA, GPS","828,100","723,900",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E53 AMG, V6 3.0 Biturbo Mild Hybrid, TA, GPS","984,800","860,800",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"4 pts. E63 AMG Edtion 1, Biturbo, TA, GPS","1,366,800","1,194,800",,,,Añadir TP ,"26,300","21,900",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E300 CGI Coupé, TA","648,000","566,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA","824,500","720,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E450 CGI Coupé, Biturbo, TA","953,700","833,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E53 AMG Coupé, V6 3.0 Biturbo Mild Hybrid, TA","1,041,100","910,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E300 CGI Convertible, Biturbo, TA","786,800","687,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA","888,800","772,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E450 CGI Convertible, Biturbo, TA","966,900","840,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2019,Clase E,D,"2 pts. E53 AMG Convertible, Biturbo, TA","1,108,300","963,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E200 CGI Avantgarde, TA","477,100","417,000",Añadir QC,"9,000","7,500",Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E200 CGI Exclusive, TA","480,300","419,800",Añadir QC,"9,000","7,500",Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","498,700","435,900",,,,Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E400 CGI Exclusive, TA","655,500","571,500",,,,Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E400 CGI Sport, TA","678,000","589,600",,,,Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E43 AMG, Biturbo, TA, GPS","750,100","652,300",,,,Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"4 pts. E63 AMG, Biturbo, TA, GPS","1,266,800","1,107,300",,,,Añadir TP ,"15,300","12,800",,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"2 pts. E300 CGI Coupé, TA","585,500","511,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA","754,300","655,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"2 pts. E300 CGI Convertible, Biturbo, TA","687,100","596,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2018,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA","814,200","706,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"4 pts. E200 CGI Avantgarde, TA","421,000","367,400",Añadir TP,"8,100","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"4 pts. E200 CGI Exclusive, TA","425,700","371,500",Añadir TP,"8,100","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","448,900","391,700",Añadir TP,"8,100","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"4 pts. E400 CGI Exclusive, TA","598,800","521,100",Añadir TP,"8,100","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"4 pts. E400 CGI Sport, TA","604,500","524,700",Añadir TP,"8,100","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E250 CGI Coupé, TA","357,600","310,700",Añadir GPS,"12,700","10,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA, GPS","536,200","464,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E500 CGI Coupé, Biturbo, TA, GPS","728,800","634,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E250 CGI Convertible, TA","437,100","379,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA, GPS","617,000","534,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2017,Clase E,D,"2 pts. E500 CGI Convertible, Biturbo, TA, GPS","765,800","663,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"4 pts. E200 CGI Avantgarde, TA","301,900","263,000",Añadir GPS,"10,300","8,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","332,200","289,400",Añadir GPS,"10,300","8,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"4 pts. E400 CGI Sport, TA, GPS","435,400","378,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"4 pts. E500 CGI, Biturbo, TA, GPS","522,600","452,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"4 pts. E63 AMG, Biturbo, TA, GPS","816,200","709,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E250 CGI Coupé, TA","307,000","266,300",Añadir GPS,"10,300","8,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA, GPS","431,100","372,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E500 CGI Coupé, Biturbo, TA, GPS","566,600","492,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E250 CGI Convertible, TA","352,300","305,600",Añadir GPS,"10,300","8,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA, GPS","475,400","411,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2016,Clase E,D,"2 pts. E500 CGI Convertible, Biturbo, TA, GPS","583,600","504,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"4 pts. E200 CGI Avantgarde, TA","268,800","234,100",Añadir GPS,"8,800","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","298,700","260,200",Añadir GPS,"8,800","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"4 pts. E400 CGI Sport, TA, GPS","386,700","336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"4 pts. E500 CGI, Biturbo, TA, GPS","462,100","400,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E250 CGI Coupé, TA","273,200","237,600",Añadir GPS,"8,800","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA, GPS","383,000","332,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E500 CGI Coupé, Biturbo, TA, GPS","500,100","432,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E250 CGI Convertible, TA","309,800","269,400",Añadir GPS,"8,800","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA, GPS","417,900","362,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2015,Clase E,D,"2 pts. E500 CGI Convertible, Biturbo, TA, GPS","514,000","444,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E200 CGI Exclusive, TA","236,400","205,600",Añadir GPS,"6,200","5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E200 CGI Avantgarde, TA","238,100","207,000",Añadir GPS,"6,200","5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","264,400","229,900",Añadir GPS,"6,200","5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E400 CGI Sport, TA, GPS","342,600","297,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E500 CGI, Biturbo, TA, GPS","413,700","357,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"4 pts. E63 AMG, Biturbo, TA, GPS","670,200","578,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E250 CGI Coupé, TA","242,600","210,600",Añadir GPS,"6,200","5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E400 CGI Coupé, Biturbo, TA, GPS","343,000","297,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E500 CGI Coupé, Biturbo, TA, GPS","445,600","384,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E250 CGI Convertible, TA","276,600","240,100",Añadir GPS,"6,200","5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E400 CGI Convertible, Biturbo, TA, GPS","373,300","323,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2014,Clase E,D,"2 pts. E500 CGI Convertible, Biturbo, TA, GPS","457,900","395,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"4 pts. E200 CGI Exclusive, TA","202,900","176,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"4 pts. E250 CGI Avantgarde, TA","225,600","195,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"4 pts. E350 CGI Avantgarde, TA","280,100","242,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"4 pts. E500 CGI, Biturbo, TA","348,400","300,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"4 pts. E63 AMG, Biturbo, TA","558,800","480,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Benz,2013,Clase E,D,"2 pts. E250 CGI Coupé, TA","209,100","181,000",Añadir GPS,"5,100","4,300",,,,,,,,,,,,,,,,,,,,,,,,,,
